image_file_name,pmcid,question,choices,answer_text,answer,tag
NJMS-1-143-g024.jpg,PMC3304204,Estimate the vertical overlap (overbite) of the anterior teeth.,"[A] Minimal (≤ one-third of crown height, ~1–3 mm)
[B] Deep (> two-thirds of crown height or impinging on gingiva)
[C] Borderline deep (just over one-half of crown height)
[D] Edge-to-edge (≈0 mm overlap)
[E] Moderate (about one-third to one-half of crown height, ~3–4 mm)","Minimal (≤ one-third of crown height, ~1–3 mm)",A,Mouth & Jaws
DRJ-9-651-g003.jpg,PMC3612208,"Based on the photograph provided, what is the position of the patient’s left leg?","[A] Neutral
[B] Internal rotation
[C] Dorsiflexion
[D] External rotation",External rotation,D,Trunk & Extremities
DRJ-9-651-g003.jpg,PMC3612208,"Based on the photograph provided, which of the following best describes the observed features of the patient’s right foot?","[A] Normal appearance
[B] Clubfoot (talipes equinovarus)
[C] Toe amputation
[D] Hammer toe deformity",Normal appearance,A,Trunk & Extremities
CCID-15-2285-g0011.jpg,PMC9618245,What maneuver is being performed on the finger in the image?,"[A] Pressing the proximal nail fold to check for digital pitting edema
[B] Pinching/rolling the skin over the proximal phalanx to evaluate adherence to underlying fascia
[C] Compressing the nail bed to assess capillary refill
[D] Pinching/rolling the dorsal skin over the middle phalanx to assess skin mobility",Pinching/rolling the dorsal skin over the middle phalanx to assess skin mobility,D,Trunk & Extremities
CCID-15-2285-g0011.jpg,PMC9618245,Which finding is indicated by the maneuver shown between the finger joints?,"[A] Skin can be tented between the distal and proximal interphalangeal joints, indicating preserved mobility
[B] The nailfold demonstrates clubbing with an increased Lovibond angle
[C] Pitting edema is elicited over the proximal phalanx on compression
[D] The skin is indurated and cannot be pinched between the proximal interphalangeal and metacarpophalangeal joints, consistent with sclerodactyly
[E] There is ischemic ulceration at the fingertip","Skin can be tented between the distal and proximal interphalangeal joints, indicating preserved mobility",A,Trunk & Extremities
ijspt_2021_16_6_29871_75415.jpg,PMC8637294,Which clinical assessment is being performed?,"[A] Modified Y-Balance Test
[B] Modified Star Excursion Balance Test (mSEBT)
[C] Star Excursion Balance Test (SEBT), posteromedial reach
[D] Single-leg squat test
[E] Balance Error Scoring System (BESS) single-leg stance",Modified Y-Balance Test,A,Trunk & Extremities
ijspt_2021_16_6_29871_75415.jpg,PMC8637294,How is the non-stance foot interacting with the device?,"[A] Resting the toes on the floor behind the apparatus for balance
[B] Pressing down on the posterior slider with the heel
[C] Barely grazing the posterior slider with the toes without moving it
[D] Hovering just above the posterior slider without any contact
[E] Lightly pushing the posterior slider with the toes",Lightly pushing the posterior slider with the toes,E,Trunk & Extremities
JCAS-11-51-g017.jpg,PMC6128161,Which anatomical landmark in this view is most useful as a reference when marking points for midface volumization?,"[A] Tragus
[B] Antitragus
[C] Preauricular crease
[D] Intertragic notch
[E] Lateral canthus",Tragus,A,Head & Neck
JCAS-11-51-g017.jpg,PMC6128161,Which region of the face is demarcated by the red lines in the image?,"[A] Anteromedial cheek region
[B] Zygomatic arch region
[C] Submalar region
[D] Malar eminence",Submalar region,C,Head & Neck
jcb.2071pifig3.jpg,PMC4195826,"According to the photograph provided, which of the following most accurately describes the position of the patient’s wrist?","[A] Supination
[B] Full flexion
[C] Pronation
[D] Full extension
[E] Neutral",Pronation,C,Trunk & Extremities
jcb.2071pifig3.jpg,PMC4195826,"According to the photograph provided, a distinct muscle bulk is visible along the left arm region.
Which muscle group is most prominently visible?","[A] Wrist extensors
[B] Biceps brachii
[C] Rotator cuff muscles
[D] Wrist flexors",Wrist extensors,A,Trunk & Extremities
IJO-60-324-g002.jpg,PMC3442473,Which description best matches the eyelid position relative to the globe?,"[A] Eyelid margins rest at the limbus without entrapment (simple proptosis)
[B] Right eyelids have slipped posterior to the equator of the globe
[C] Eyelids lie anterior to the equator, fully draping over the cornea
[D] Upper lid retracted above the superior limbus while the lower lid remains in normal position
[E] Lower lid ectropion with prolapsed conjunctiva",Right eyelids have slipped posterior to the equator of the globe,B,Eyes
IJO-60-324-g002.jpg,PMC3442473,What immediate supportive action is most appropriate before reduction to treat the ocular condition shown in this image?,"[A] Generously lubricate the cornea and cover the globe with sterile saline-soaked gauze until reduction
[B] Place a rigid eye shield and leave the eye surface dry to avoid maceration
[C] Instill topical mydriatic/cycloplegic drops to facilitate repositioning before reduction
[D] Apply a firm pressure patch to the right eye to prevent further prolapse",Generously lubricate the cornea and cover the globe with sterile saline-soaked gauze until reduction,A,Eyes
TODENTJ-7-109_F7.jpg,PMC3805986,Which subfigure best assesses sagittal mandibular projection?,"[A] Right true profile (lateral) view
[B] Middle frontal view (neutral head position)
[C] Either frontal view is equally suitable for sagittal assessment
[D] Left frontal view (slight head rotation)",Right true profile (lateral) view,A,Mouth & Jaws
TODENTJ-7-109_F7.jpg,PMC3805986,Which additional standardized extraoral view would best complement this series for documenting treatment changes?,"[A] Left lateral profile view
[B] Right lateral profile view
[C] Submental-vertex view
[D] Maxillary occlusal intraoral view
[E] Three-quarter oblique facial view",Left lateral profile view,A,Mouth & Jaws
cop-0012-0270-g05.jpg,PMC8138243,"In subfigure b, which side shows a smaller palpebral fissure?","[A] No appreciable asymmetry between eyelids
[B] Patient’s left eye (appears on the right side of the image)
[C] Patient’s right eye (appears on the right side of the image)
[D] Patient’s right eye (appears on the left side of the image)",Patient’s left eye (appears on the right side of the image),B,Eyes
cop-0012-0270-g05.jpg,PMC8138243,"In subfigure a, is lagophthalmos visible on either side?","[A] No—both eyelids appear fully closed bilaterally
[B] Yes—subtle residual gap on the patient's right (image left)
[C] Cannot determine—shadow from the mask obscures the lash line
[D] Yes—minimal lagophthalmos on the patient's left (image right)",No—both eyelids appear fully closed bilaterally,A,Eyes
AJMG-188-3331-g001.jpg,PMC9804770,Which subfigure is most suitable for assessing mandibular projection and chin profile?,"[A] Neither—head/neck positioning makes projection unreliable
[B] Left subfigure
[C] Both subfigures equally informative for mandibular projection
[D] Right subfigure",Right subfigure,D,Mouth & Jaws
AJMG-188-3331-g001.jpg,PMC9804770,"In the right subfigure, which best describes the head and neck posture?","[A] Mild cervical extension with forward head translation
[B] Neutral head position with subtle anterior carriage
[C] Cervical flexion with gentle chin tuck
[D] Slight neck extension with chin elevation
[E] Cervical hyperextension with prominent chin thrust",Slight neck extension with chin elevation,D,Head & Neck
gox-8-e2753-g001.jpg,PMC7209844,Which two dashed lines converge near the medial aspect of the lower eyelid?,"[A] Blue and yellow dashed lines
[B] No two dashed lines converge medially
[C] Red and blue dashed lines
[D] Red and yellow dashed lines",Blue and yellow dashed lines,A,Eyes
gox-8-e2753-g001.jpg,PMC7209844,Which colored dashed line marks the palpebromalar groove?,"[A] Red dashed line
[B] No dashed line marks the palpebromalar groove
[C] Blue dashed line
[D] Yellow dashed line",Red dashed line,A,Eyes
ijspt_2022_17_6_38168_99775.jpg,PMC9528722,Which side shows greater prominence of the scapular medial border?,"[A] Image left shows greater medial border prominence
[B] Image right shows greater medial border prominence
[C] Both scapulae are equally prominent at the medial border
[D] Neither—medial borders appear flat without winging",Image right shows greater medial border prominence,B,Trunk & Extremities
ijspt_2022_17_6_38168_99775.jpg,PMC9528722,"A patient is photographed with both elbows positioned as shown. Based on the forearm orientation in the image, what is the position of both elbows?","[A] 90° flexion
[B] Neutral (mid-position)
[C] Supination
[D] Pronation",Neutral (mid-position),B,Trunk & Extremities
ASJSM-4-289-g004.jpg,PMC3977213,"In the top subfigure, how is the patient's left elbow positioned relative to the shoulder?","[A] Slightly behind the shoulder line with the forearm pointing toward the feet
[B] Slightly in front of the shoulder with the forearm angled toward the head
[C] Tucked toward the midline under the chest with the forearm nearly parallel to the torso
[D] Directly under the shoulder with the forearm perpendicular to the torso",Directly under the shoulder with the forearm perpendicular to the torso,D,Trunk & Extremities
ASJSM-4-289-g004.jpg,PMC3977213,"In both subfigures, what is the trunk-leg alignment?","[A] Mild pelvic pike with the hips a few degrees higher than the shoulder–ankle line
[B] Subtle hip sag with the pelvis 2–3 cm below the shoulder–ankle line, forming a gentle C-curve
[C] Knees slightly flexed (about 10–15°) with accompanying hip flexion breaking the straight profile
[D] Thorax rotated approximately 15–20° toward the ceiling despite stacked legs
[E] Ear–shoulder–hip–ankle aligned in a near-straight line",Ear–shoulder–hip–ankle aligned in a near-straight line,E,Trunk & Extremities
ijspt_2021_16_6_29923_75625.jpg,PMC8637265,Which rotator cuff muscle is primarily targeted by the shoulder position shown?,"[A] Infraspinatus
[B] Teres minor
[C] Supraspinatus
[D] Subscapularis",Supraspinatus,C,Trunk & Extremities
ijspt_2021_16_6_29923_75625.jpg,PMC8637265,Which shoulder movement is being performed with the band?,"[A] Arm elevation in the scapular plane with thumbs down (empty-can)
[B] Arm elevation in the scapular plane with thumbs up (full-can raise)
[C] Straight-ahead shoulder flexion to ~90° with palms down (front raise)
[D] Side raise in the frontal plane with thumbs up (abduction)
[E] Bilateral high row pulling elbows back with scapular retraction",Arm elevation in the scapular plane with thumbs up (full-can raise),B,Trunk & Extremities
d1ra07888g-f9.jpg,PMC8985157,"In subfigure B, where is the wearable sweat monitoring patch placed?","[A] Forearm
[B] Upper arm
[C] Wrist
[D] Antecubital fossa",Forearm,A,Trunk & Extremities
d1ra07888g-f9.jpg,PMC8985157,"In subfigure B, what activity is the subject performing?","[A] Using an arm‑crank (upper‑body) ergometer
[B] Rowing on an indoor ergometer
[C] Exercising on an elliptical trainer while holding the handles
[D] Pedaling a stationary cycle ergometer
[E] Sitting quietly with the forearm supported",Pedaling a stationary cycle ergometer,D,Trunk & Extremities
UPS-118-105-g002.jpg,PMC3633325,Which anatomical landmarks define the horizontal dashed reference line?,"[A] Bilateral sternoclavicular joints
[B] Coracoid processes of both scapulae
[C] Bilateral acromio‑clavicular joints
[D] Bilateral clavicles",Bilateral acromio‑clavicular joints,C,Trunk & Extremities
UPS-118-105-g002.jpg,PMC3633325,Which dashed line indicates the forearm axis?,"[A] The transverse dashed line joining the bilateral acromio-clavicular markers across the shoulders
[B] The oblique dashed line that passes through both forearm skin markers
[C] The nearly vertical dashed line alongside the hand and distal forearm
[D] The short dashed segment at the elbow used as the right-angle reference",The oblique dashed line that passes through both forearm skin markers,B,Trunk & Extremities
ijspt_2022_17_5_36631_93183.jpg,PMC9340824,"In order for the person to change positions as shown from subfigure A to B, how does the hamstring contract?","[A] Plyometric hamstring contraction (stretch–shortening cycle during the drop)
[B] Concentric hamstring contraction at the hip (hip extension during lowering)
[C] Concentric hamstring contraction (shortening to flex the knee)
[D] Eccentric hamstring contraction (lengthening while controlling knee extension)
[E] Isometric hamstring contraction (holding the body rigid without length change)",Eccentric hamstring contraction (lengthening while controlling knee extension),D,Trunk & Extremities
